relative_path,directory,filename,stem,family,name_prefix,virtual_layer_id,size_bytes,zip_status,entry_count,entry_file_count,entry_dir_count,entry_uncompressed_bytes,entry_extension_counts,has_tiff,has_wms_xml,metadata_entry_count,has_category_metadata,has_value_metadata
data_layers/adminunits_bcts.zip,data_layers,adminunits_bcts.zip,adminunits_bcts,data_layer,adminunits,,1092878,ok,20,18,2,552302685,"{""csv"": 1, ""html"": 15, ""tiff"": 1, ""xml"": 1}",true,true,18,true,false
data_layers/adminunits_coaltenure.zip,data_layers,adminunits_coaltenure.zip,adminunits_coaltenure,data_layer,adminunits,,651705,ok,9,7,2,550238131,"{""csv"": 1, ""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,7,true,false
data_layers/adminunits_firezone.zip,data_layers,adminunits_firezone.zip,adminunits_firezone,data_layer,adminunits,,938396,ok,51,48,3,553853588,"{""csv"": 1, ""html"": 45, ""tiff"": 1, ""xml"": 1}",true,true,49,true,false
data_layers/adminunits_forestdistrict.zip,data_layers,adminunits_forestdistrict.zip,adminunits_forestdistrict,data_layer,adminunits,,916512,ok,42,39,3,545220570,"{""csv"": 1, ""html"": 36, ""tiff"": 1, ""xml"": 1}",true,true,40,true,false
data_layers/adminunits_healthunits.zip,data_layers,adminunits_healthunits.zip,adminunits_healthunits,data_layer,adminunits,,1178428,ok,95,93,2,553892372,"{""csv"": 1, ""html"": 90, ""tiff"": 1, ""xml"": 1}",true,true,93,true,false
data_layers/adminunits_ilmbregions.zip,data_layers,adminunits_ilmbregions.zip,adminunits_ilmbregions,data_layer,adminunits,,827573,ok,34,28,6,553834430,"{""csv"": 1, ""html"": 25, ""tiff"": 1, ""xml"": 1}",true,true,32,true,false
data_layers/adminunits_mineraltenure.zip,data_layers,adminunits_mineraltenure.zip,adminunits_mineraltenure,data_layer,adminunits,,862049,ok,9,7,2,553310063,"{""csv"": 1, ""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,7,true,false
data_layers/adminunits_moeregionsesd.zip,data_layers,adminunits_moeregionsesd.zip,adminunits_moeregionsesd,data_layer,adminunits,,813848,ok,17,15,2,553825598,"{""csv"": 1, ""html"": 12, ""tiff"": 1, ""xml"": 1}",true,true,15,true,false
data_layers/adminunits_municipalities.zip,data_layers,adminunits_municipalities.zip,adminunits_municipalities,data_layer,adminunits,,762552,ok,167,165,2,549467461,"{""csv"": 1, ""html"": 162, ""tiff"": 1, ""xml"": 1}",true,true,165,true,false
data_layers/adminunits_nrsab.zip,data_layers,adminunits_nrsab.zip,adminunits_nrsab,data_layer,adminunits,,819921,ok,22,19,3,553827803,"{""csv"": 1, ""html"": 16, ""tiff"": 1, ""xml"": 1}",true,true,20,true,false
data_layers/adminunits_placertenure.zip,data_layers,adminunits_placertenure.zip,adminunits_placertenure,data_layer,adminunits,,693511,ok,9,7,2,552302431,"{""csv"": 1, ""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,7,true,false
data_layers/adminunits_pngtenure.zip,data_layers,adminunits_pngtenure.zip,adminunits_pngtenure,data_layer,adminunits,,706149,ok,9,7,2,550237749,"{""csv"": 1, ""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,7,true,false
data_layers/adminunits_regionaldist.zip,data_layers,adminunits_regionaldist.zip,adminunits_regionaldist,data_layer,adminunits,,813679,ok,37,35,2,542655642,"{""csv"": 1, ""html"": 32, ""tiff"": 1, ""xml"": 1}",true,true,35,true,false
data_layers/adminunits_tfl.zip,data_layers,adminunits_tfl.zip,adminunits_tfl,data_layer,adminunits,,825430,ok,42,40,2,550312855,"{""csv"": 1, ""html"": 37, ""tiff"": 1, ""xml"": 1}",true,true,40,true,false
data_layers/adminunits_timbersalesarea.zip,data_layers,adminunits_timbersalesarea.zip,adminunits_timbersalesarea,data_layer,adminunits,,858890,ok,21,19,2,553829997,"{""csv"": 1, ""html"": 16, ""tiff"": 1, ""xml"": 1}",true,true,19,true,false
data_layers/adminunits_traplines.zip,data_layers,adminunits_traplines.zip,adminunits_traplines,data_layer,adminunits,,3649393,ok,2666,2664,2,556180680,"{""csv"": 1, ""html"": 2661, ""tiff"": 1, ""xml"": 1}",true,true,2664,true,false
data_layers/adminunits_tsa.zip,data_layers,adminunits_tsa.zip,adminunits_tsa,data_layer,adminunits,,955797,ok,46,44,2,549238233,"{""csv"": 1, ""html"": 41, ""tiff"": 1, ""xml"": 1}",true,true,44,true,false
data_layers/bec_becv10.zip,data_layers,bec_becv10.zip,bec_becv10,data_layer,bec,,5823311,ok,469,450,19,549499545,"{""csv"": 1, ""html"": 446, ""tiff"": 1, ""xml"": 2}",true,true,466,true,false
data_layers/bec_becv8.zip,data_layers,bec_becv8.zip,bec_becv8,data_layer,bec,,5808947,ok,484,465,19,557646444,"{""csv"": 1, ""html"": 462, ""tiff"": 1, ""xml"": 1}",true,true,482,true,false
data_layers/bec_becv9.zip,data_layers,bec_becv9.zip,bec_becv9,data_layer,bec,,5686846,ok,487,468,19,543471785,"{""[none]"": 1, ""csv"": 1, ""html"": 464, ""tiff"": 1, ""xml"": 1}",true,true,485,true,false
data_layers/climatedecade_ahm.zip,data_layers,climatedecade_ahm.zip,climatedecade_ahm,data_layer,climatedecade,,53393852,ok,7,6,1,549340044,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_cmd.zip,data_layers,climatedecade_cmd.zip,climatedecade_cmd,data_layer,climatedecade,,58355076,ok,7,6,1,543163254,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_dd0.zip,data_layers,climatedecade_dd0.zip,climatedecade_dd0,data_layer,climatedecade,,103133709,ok,7,6,1,543163577,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_dd5.zip,data_layers,climatedecade_dd5.zip,climatedecade_dd5,data_layer,climatedecade,,115194116,ok,7,6,1,543163589,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_ddg18.zip,data_layers,climatedecade_ddg18.zip,climatedecade_ddg18,data_layer,climatedecade,,25586979,ok,7,6,1,543163741,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_ddl18.zip,data_layers,climatedecade_ddl18.zip,climatedecade_ddl18,data_layer,climatedecade,,125900284,ok,7,6,1,543163817,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_emt.zip,data_layers,climatedecade_emt.zip,climatedecade_emt,data_layer,climatedecade,,41537501,ok,7,6,1,543163870,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_eref.zip,data_layers,climatedecade_eref.zip,climatedecade_eref,data_layer,climatedecade,,72542859,ok,7,6,1,543163795,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_ext.zip,data_layers,climatedecade_ext.zip,climatedecade_ext,data_layer,climatedecade,,46374125,ok,7,6,1,543163841,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_map.zip,data_layers,climatedecade_map.zip,climatedecade_map,data_layer,climatedecade,,95048441,ok,7,6,1,543168197,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_mar.zip,data_layers,climatedecade_mar.zip,climatedecade_mar,data_layer,climatedecade,,28791384,ok,7,6,1,543163471,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_mat.zip,data_layers,climatedecade_mat.zip,climatedecade_mat,data_layer,climatedecade,,36790012,ok,7,6,1,549344020,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_mcmt.zip,data_layers,climatedecade_mcmt.zip,climatedecade_mcmt,data_layer,climatedecade,,32639522,ok,7,6,1,543169757,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_msp.zip,data_layers,climatedecade_msp.zip,climatedecade_msp,data_layer,climatedecade,,61330554,ok,7,6,1,543166767,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_mwmt.zip,data_layers,climatedecade_mwmt.zip,climatedecade_mwmt,data_layer,climatedecade,,42715954,ok,7,6,1,543169794,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_nffd.zip,data_layers,climatedecade_nffd.zip,climatedecade_nffd,data_layer,climatedecade,,44575709,ok,7,6,1,543163722,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_pas.zip,data_layers,climatedecade_pas.zip,climatedecade_pas,data_layer,climatedecade,,92496869,ok,7,6,1,543167523,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_pptat.zip,data_layers,climatedecade_pptat.zip,climatedecade_pptat,data_layer,climatedecade,,63906592,ok,7,6,1,543168266,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_pptsm.zip,data_layers,climatedecade_pptsm.zip,climatedecade_pptsm,data_layer,climatedecade,,46052636,ok,7,6,1,543168259,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_pptsp.zip,data_layers,climatedecade_pptsp.zip,climatedecade_pptsp,data_layer,climatedecade,,53798372,ok,7,6,1,543168273,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_pptwt.zip,data_layers,climatedecade_pptwt.zip,climatedecade_pptwt,data_layer,climatedecade,,60853748,ok,7,6,1,543168268,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_shm.zip,data_layers,climatedecade_shm.zip,climatedecade_shm,data_layer,climatedecade,,87262591,ok,7,6,1,543163966,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_taveat.zip,data_layers,climatedecade_taveat.zip,climatedecade_taveat,data_layer,climatedecade,,36734729,ok,7,6,1,543167605,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tavesm.zip,data_layers,climatedecade_tavesm.zip,climatedecade_tavesm,data_layer,climatedecade,,42611769,ok,7,6,1,543167605,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tavesp.zip,data_layers,climatedecade_tavesp.zip,climatedecade_tavesp,data_layer,climatedecade,,41947181,ok,7,6,1,543167615,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tavewt.zip,data_layers,climatedecade_tavewt.zip,climatedecade_tavewt,data_layer,climatedecade,,31955267,ok,7,6,1,543167605,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tmaxat.zip,data_layers,climatedecade_tmaxat.zip,climatedecade_tmaxat,data_layer,climatedecade,,41087329,ok,7,6,1,543169808,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tmaxsm.zip,data_layers,climatedecade_tmaxsm.zip,climatedecade_tmaxsm,data_layer,climatedecade,,49537999,ok,7,6,1,543169804,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tmaxsp.zip,data_layers,climatedecade_tmaxsp.zip,climatedecade_tmaxsp,data_layer,climatedecade,,46905630,ok,7,6,1,543169818,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tmaxwt.zip,data_layers,climatedecade_tmaxwt.zip,climatedecade_tmaxwt,data_layer,climatedecade,,35103787,ok,7,6,1,543169808,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tminat.zip,data_layers,climatedecade_tminat.zip,climatedecade_tminat,data_layer,climatedecade,,31881284,ok,7,6,1,543169808,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tminsm.zip,data_layers,climatedecade_tminsm.zip,climatedecade_tminsm,data_layer,climatedecade,,34498730,ok,7,6,1,543169804,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tminsp.zip,data_layers,climatedecade_tminsp.zip,climatedecade_tminsp,data_layer,climatedecade,,36398999,ok,7,6,1,543169818,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatedecade_tminwt.zip,data_layers,climatedecade_tminwt.zip,climatedecade_tminwt,data_layer,climatedecade,,31118985,ok,7,6,1,543169808,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_ahm.zip,data_layers,climatenormal_ahm.zip,climatenormal_ahm,data_layer,climatenormal,,51494250,ok,7,6,1,543163666,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_cmd.zip,data_layers,climatenormal_cmd.zip,climatenormal_cmd,data_layer,climatenormal,,58053357,ok,7,6,1,543163348,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_dd0.zip,data_layers,climatenormal_dd0.zip,climatenormal_dd0,data_layer,climatenormal,,103970636,ok,7,6,1,543163677,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_dd5.zip,data_layers,climatenormal_dd5.zip,climatenormal_dd5,data_layer,climatenormal,,114568295,ok,7,6,1,543163682,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_ddg18.zip,data_layers,climatenormal_ddg18.zip,climatenormal_ddg18,data_layer,climatenormal,,22792824,ok,7,6,1,543163843,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_ddl18.zip,data_layers,climatenormal_ddl18.zip,climatenormal_ddl18,data_layer,climatenormal,,125930246,ok,7,6,1,543163916,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_emt.zip,data_layers,climatenormal_emt.zip,climatenormal_emt,data_layer,climatenormal,,39859874,ok,7,6,1,543163963,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_eref.zip,data_layers,climatenormal_eref.zip,climatenormal_eref,data_layer,climatenormal,,72246790,ok,7,6,1,543163889,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_ext.zip,data_layers,climatenormal_ext.zip,climatenormal_ext,data_layer,climatenormal,,47282202,ok,7,6,1,543163934,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_map.zip,data_layers,climatenormal_map.zip,climatenormal_map,data_layer,climatenormal,,95609768,ok,7,6,1,543168291,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_mar.zip,data_layers,climatenormal_mar.zip,climatenormal_mar,data_layer,climatenormal,,31143053,ok,7,6,1,543163566,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_mat.zip,data_layers,climatenormal_mat.zip,climatenormal_mat,data_layer,climatenormal,,36422214,ok,7,6,1,543167643,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_mcmt.zip,data_layers,climatenormal_mcmt.zip,climatenormal_mcmt,data_layer,climatenormal,,31742822,ok,7,6,1,543169850,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_msp.zip,data_layers,climatenormal_msp.zip,climatenormal_msp,data_layer,climatenormal,,60372966,ok,7,6,1,543166861,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_mwmt.zip,data_layers,climatenormal_mwmt.zip,climatenormal_mwmt,data_layer,climatenormal,,42425641,ok,7,6,1,543169887,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_nffd.zip,data_layers,climatenormal_nffd.zip,climatenormal_nffd,data_layer,climatenormal,,44964687,ok,7,6,1,543163816,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_pas.zip,data_layers,climatenormal_pas.zip,climatenormal_pas,data_layer,climatenormal,,93682560,ok,7,6,1,543167617,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_pptat.zip,data_layers,climatenormal_pptat.zip,climatenormal_pptat,data_layer,climatenormal,,63706963,ok,7,6,1,543168358,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_pptsm.zip,data_layers,climatenormal_pptsm.zip,climatenormal_pptsm,data_layer,climatenormal,,45564786,ok,7,6,1,543168351,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_pptsp.zip,data_layers,climatenormal_pptsp.zip,climatenormal_pptsp,data_layer,climatenormal,,52102624,ok,7,6,1,543168365,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_pptwt.zip,data_layers,climatenormal_pptwt.zip,climatenormal_pptwt,data_layer,climatenormal,,64549379,ok,7,6,1,543168358,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_shm.zip,data_layers,climatenormal_shm.zip,climatenormal_shm,data_layer,climatenormal,,87281329,ok,7,6,1,543164058,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_taveat.zip,data_layers,climatenormal_taveat.zip,climatenormal_taveat,data_layer,climatenormal,,36729968,ok,7,6,1,543167698,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tavesm.zip,data_layers,climatenormal_tavesm.zip,climatenormal_tavesm,data_layer,climatenormal,,42589263,ok,7,6,1,543167697,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tavesp.zip,data_layers,climatenormal_tavesp.zip,climatenormal_tavesp,data_layer,climatenormal,,41932620,ok,7,6,1,543167707,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tavewt.zip,data_layers,climatenormal_tavewt.zip,climatenormal_tavewt,data_layer,climatenormal,,31941971,ok,7,6,1,543167698,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tmaxat.zip,data_layers,climatenormal_tmaxat.zip,climatenormal_tmaxat,data_layer,climatenormal,,41085103,ok,7,6,1,543169901,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tmaxsm.zip,data_layers,climatenormal_tmaxsm.zip,climatenormal_tmaxsm,data_layer,climatenormal,,49530162,ok,7,6,1,543169896,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tmaxsp.zip,data_layers,climatenormal_tmaxsp.zip,climatenormal_tmaxsp,data_layer,climatenormal,,46895022,ok,7,6,1,543169910,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tmaxwt.zip,data_layers,climatenormal_tmaxwt.zip,climatenormal_tmaxwt,data_layer,climatenormal,,35105887,ok,7,6,1,543169901,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tminat.zip,data_layers,climatenormal_tminat.zip,climatenormal_tminat,data_layer,climatenormal,,31852037,ok,7,6,1,543169901,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tminsm.zip,data_layers,climatenormal_tminsm.zip,climatenormal_tminsm,data_layer,climatenormal,,34476763,ok,7,6,1,543169896,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tminsp.zip,data_layers,climatenormal_tminsp.zip,climatenormal_tminsp,data_layer,climatenormal,,36362944,ok,7,6,1,543169910,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatenormal_tminwt.zip,data_layers,climatenormal_tminwt.zip,climatenormal_tminwt,data_layer,climatenormal,,31114956,ok,7,6,1,543169901,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_ahm.zip,data_layers,climatercp452050_ahm.zip,climatercp452050_ahm,data_layer,climatercp452050,,53101745,ok,7,6,1,543164188,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_cmd.zip,data_layers,climatercp452050_cmd.zip,climatercp452050_cmd,data_layer,climatercp452050,,64025395,ok,7,6,1,543163876,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_dd0.zip,data_layers,climatercp452050_dd0.zip,climatercp452050_dd0,data_layer,climatercp452050,,97012130,ok,7,6,1,543164210,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_dd5.zip,data_layers,climatercp452050_dd5.zip,climatercp452050_dd5,data_layer,climatercp452050,,119621246,ok,7,6,1,543164213,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_ddg18.zip,data_layers,climatercp452050_ddg18.zip,climatercp452050_ddg18,data_layer,climatercp452050,,46206229,ok,7,6,1,543164372,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_ddl18.zip,data_layers,climatercp452050_ddl18.zip,climatercp452050_ddl18,data_layer,climatercp452050,,125167715,ok,7,6,1,543164450,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_emt.zip,data_layers,climatercp452050_emt.zip,climatercp452050_emt,data_layer,climatercp452050,,40108753,ok,7,6,1,543164488,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_eref.zip,data_layers,climatercp452050_eref.zip,climatercp452050_eref,data_layer,climatercp452050,,74980749,ok,7,6,1,543164417,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_ext.zip,data_layers,climatercp452050_ext.zip,climatercp452050_ext,data_layer,climatercp452050,,46918636,ok,7,6,1,543164459,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_map.zip,data_layers,climatercp452050_map.zip,climatercp452050_map,data_layer,climatercp452050,,97490346,ok,7,6,1,543168819,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_mar.zip,data_layers,climatercp452050_mar.zip,climatercp452050_mar,data_layer,climatercp452050,,29873470,ok,7,6,1,543164105,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_mat.zip,data_layers,climatercp452050_mat.zip,climatercp452050_mat,data_layer,climatercp452050,,36392368,ok,7,6,1,543168168,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_mcmt.zip,data_layers,climatercp452050_mcmt.zip,climatercp452050_mcmt,data_layer,climatercp452050,,31746917,ok,7,6,1,543170375,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_msp.zip,data_layers,climatercp452050_msp.zip,climatercp452050_msp,data_layer,climatercp452050,,61429644,ok,7,6,1,543167389,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_mwmt.zip,data_layers,climatercp452050_mwmt.zip,climatercp452050_mwmt,data_layer,climatercp452050,,42268795,ok,7,6,1,543170412,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_nffd.zip,data_layers,climatercp452050_nffd.zip,climatercp452050_nffd,data_layer,climatercp452050,,44068647,ok,7,6,1,543164344,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_pas.zip,data_layers,climatercp452050_pas.zip,climatercp452050_pas,data_layer,climatercp452050,,90276323,ok,7,6,1,543168145,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_pptat.zip,data_layers,climatercp452050_pptat.zip,climatercp452050_pptat,data_layer,climatercp452050,,66377709,ok,7,6,1,543168884,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_pptsm.zip,data_layers,climatercp452050_pptsm.zip,climatercp452050_pptsm,data_layer,climatercp452050,,45855099,ok,7,6,1,543168878,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_pptsp.zip,data_layers,climatercp452050_pptsp.zip,climatercp452050_pptsp,data_layer,climatercp452050,,53925094,ok,7,6,1,543168892,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_pptwt.zip,data_layers,climatercp452050_pptwt.zip,climatercp452050_pptwt,data_layer,climatercp452050,,66412613,ok,7,6,1,543168886,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_shm.zip,data_layers,climatercp452050_shm.zip,climatercp452050_shm,data_layer,climatercp452050,,88993368,ok,7,6,1,543164584,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_taveat.zip,data_layers,climatercp452050_taveat.zip,climatercp452050_taveat,data_layer,climatercp452050,,36713916,ok,7,6,1,543168223,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_tavesm.zip,data_layers,climatercp452050_tavesm.zip,climatercp452050_tavesm,data_layer,climatercp452050,,42587616,ok,7,6,1,543168223,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_tavesp.zip,data_layers,climatercp452050_tavesp.zip,climatercp452050_tavesp,data_layer,climatercp452050,,41918174,ok,7,6,1,543168233,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_tavewt.zip,data_layers,climatercp452050_tavewt.zip,climatercp452050_tavewt,data_layer,climatercp452050,,31930934,ok,7,6,1,543168223,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_tmaxat.zip,data_layers,climatercp452050_tmaxat.zip,climatercp452050_tmaxat,data_layer,climatercp452050,,41061717,ok,7,6,1,543170426,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_tmaxsm.zip,data_layers,climatercp452050_tmaxsm.zip,climatercp452050_tmaxsm,data_layer,climatercp452050,,49539910,ok,7,6,1,543170422,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
data_layers/climatercp452050_tmaxsp.zip,data_layers,climatercp452050_tmaxsp.zip,climatercp452050_tmaxsp,data_layer,climatercp452050,,93872336,ok,8,7,1,590159835,"{""html"": 4, ""tiff"": 1, ""xml"": 1, ""zip"": 1}",true,true,5,false,true
data_layers/climatercp452050_tmaxwt.zip,data_layers,climatercp452050_tmaxwt.zip,climatercp452050_tmaxwt,data_layer,climatercp452050,,35094618,ok,7,6,1,543170426,"{""html"": 4, ""tiff"": 1, ""xml"": 1}",true,true,5,false,true
